ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~1863,1863,OO,1,7,01-Jul,07-01-2024 00:00,2,7,1374,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,OO-T05,Butter,Trading Goods,T05,,Butter,15,15,ST,68.06,1020.9,902.85,EUR,118.05,0.12
.1~1825,1825,NN,3,8,03-Aug,28-01-2024 00:00,6,28,1674,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,67,67,ST,35,2345,1749.37,EUR,595.63,0.25
.1~1824,1824,NN,3,8,03-Aug,28-01-2024 00:00,6,28,1674,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T01,Milk,Trading Goods,T01,,Milk,79,79,ST,27.25,2152.75,1830.43,EUR,322.32,0.15
.1~1798,1798,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,47,1927,1780.63,EUR,146.37,0.08
.1~1797,1797,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,9,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T05,Butter,Trading Goods,T05,,Butter,10,10,ST,69,690,602.8,EUR,87.2,0.13
.1~1796,1796,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,7,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,69,2001,1748.12,EUR,252.88,0.13
.1~1795,1795,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,69,2001,1748.12,EUR,252.88,0.13
.1~1794,1794,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,8,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,15,15,ST,95,1425,1248.6,EUR,176.4,0.12
.1~1793,1793,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1549,3,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,80,2080,1885.78,EUR,194.22,0.09
.1~1783,1783,NN,2,7,02-Jul,17-01-2024 00:00,4,17,1536,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,45,45,ST,48,2160,1954.35,EUR,205.65,0.1
.1~1764,1764,NN,2,4,02-Apr,14-01-2024 00:00,3,14,1479,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,50,1500,1302.9,EUR,197.1,0.13
.1~1763,1763,NN,2,4,02-Apr,14-01-2024 00:00,3,14,1479,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,80,2400,2175.9,EUR,224.1,0.09
.1~1728,1728,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1386,5,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,45.5,1865.5,1778.17,EUR,87.33,0.05
.1~1727,1727,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1386,1,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,45.5,1865.5,1778.17,EUR,87.33,0.05
.1~1726,1726,NN,1,8,01-Aug,08-01-2024 00:00,2,8,1386,2,03S,Bavaria,South,MÜNCHEN,Germany,80997,80299,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,21,21,ST,82.9,1740.9,1745.31,EUR,-4.41,0
.1~1314,1314,LL,1,5,01-May,05-01-2024 00:00,1,5,1339,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,39,39,ST,37.43,1459.77,1012.44,EUR,447.33,0.31
.1~1330,1330,LL,1,9,01-Sep,09-01-2024 00:00,2,9,1399,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,56,56,ST,34.25,1918,1290.8,EUR,627.2,0.33
.1~1341,1341,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1434,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,48,48,ST,30.25,1452,1158.24,EUR,293.76,0.2
.1~1345,1345,LL,2,1,02-Jan,11-01-2024 00:00,3,11,1434,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,26,26,ST,92.95,2416.7,2166.58,EUR,250.12,0.1
.1~1351,1351,LL,2,2,02-Feb,12-01-2024 00:00,3,12,1443,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T05,Butter,Trading Goods,T05,,Butter,27,27,ST,72.87,1967.49,1650.24,EUR,317.25,0.16
.1~1362,1362,LL,2,5,02-May,15-01-2024 00:00,3,15,1501,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,92.95,2230.8,1999.92,EUR,230.88,0.1
.1~1401,1401,LL,2,9,02-Sep,19-01-2024 00:00,4,19,1564,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,86,86,ST,24.25,2085.5,2034.76,EUR,50.74,0.02
.1~1402,1402,LL,2,9,02-Sep,19-01-2024 00:00,4,19,1564,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,63,63,ST,24.25,1527.75,1490.58,EUR,37.17,0.02
.1~1403,1403,LL,2,9,02-Sep,19-01-2024 00:00,4,19,1564,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,78,78,ST,24.25,1891.5,1845.48,EUR,46.02,0.02
.1~1410,1410,LL,2,10,02-Oct,20-01-2024 00:00,4,20,1589,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,76.78,2380.18,2243.78,EUR,136.4,0.06
.1~1431,1431,LL,3,5,03-May,25-01-2024 00:00,5,25,1636,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T03,Yoghurt,Trading Goods,T03,,Yoghurt,84,84,ST,29.43,2472.12,2231.88,EUR,240.24,0.1
.1~1432,1432,LL,3,5,03-May,25-01-2024 00:00,5,25,1636,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,94.95,2088.9,1833.26,EUR,255.64,0.12
.1~1455,1455,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1693,5,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,64,64,ST,24.25,1552,1509.76,EUR,42.24,0.03
.1~1563,1563,MM,3,1,03-Jan,21-01-2024 00:00,5,21,1600,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,88,1584,1495.62,EUR,88.38,0.06
.1~1562,1562,MM,3,1,03-Jan,21-01-2024 00:00,5,21,1600,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,27,27,ST,26,702,622.62,EUR,79.38,0.11
.1~1557,1557,MM,2,10,02-Oct,20-01-2024 00:00,4,20,1592,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,79,2054,1883.18,EUR,170.82,0.08
.1~1554,1554,MM,2,9,02-Sep,19-01-2024 00:00,4,19,1562,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T02,Cream,Trading Goods,T02,,Cream,28,28,ST,79,2212,2028.04,EUR,183.96,0.08
.1~1553,1553,MM,2,9,02-Sep,19-01-2024 00:00,4,19,1562,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,80,80,ST,26,2080,1844.8,EUR,235.2,0.11
.1~1552,1552,MM,2,9,02-Sep,19-01-2024 00:00,4,19,1562,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,73,73,ST,26,1898,1683.38,EUR,214.62,0.11
.1~1535,1535,MM,2,5,02-May,15-01-2024 00:00,3,15,1499,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,36,36,ST,47,1692,1560.96,EUR,131.04,0.08
.1~1534,1534,MM,2,5,02-May,15-01-2024 00:00,3,15,1499,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,88,2200,2077.25,EUR,122.75,0.06
.1~1481,1481,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1445,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T06,Ice Cream,Trading Goods,T06,,Ice Cream,33,33,ST,47,1551,1430.88,EUR,120.12,0.08
.1~1480,1480,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1445,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T03,Yoghurt,Trading Goods,T03,,Yoghurt,66,66,ST,28,1848,1714.68,EUR,133.32,0.07
.1~1478,1478,MM,2,2,02-Feb,12-01-2024 00:00,3,12,1445,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,70,70,ST,26,1820,1614.2,EUR,205.8,0.11
.1~1466,1466,LL,3,10,03-Oct,30-01-2024 00:00,6,30,1720,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T02,Cream,Trading Goods,T02,,Cream,29,29,ST,73,2117,2099.02,EUR,17.98,0.01
.1~1465,1465,LL,3,10,03-Oct,30-01-2024 00:00,6,30,1720,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T02,Cream,Trading Goods,T02,,Cream,32,32,ST,73,2336,2316.16,EUR,19.84,0.01
.1~1460,1460,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1693,4,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T06,Ice Cream,Trading Goods,T06,,Ice Cream,40,40,ST,45.47,1818.8,1761.2,EUR,57.6,0.03
.1~1459,1459,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1693,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T02,Cream,Trading Goods,T02,,Cream,27,27,ST,73.78,1992.06,1954.26,EUR,37.8,0.02
.1~1457,1457,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1693,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,70,70,ST,24.25,1697.5,1651.3,EUR,46.2,0.03
.1~1456,1456,LL,3,9,03-Sep,29-01-2024 00:00,6,29,1693,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,LL-T01,Milk,Trading Goods,T01,,Milk,91,91,ST,24.25,2206.75,2146.69,EUR,60.06,0.03
.1~1926,1926,OO,2,5,02-May,15-01-2024 00:00,3,15,1490,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,68.06,1973.74,1759.43,EUR,214.31,0.11
.1~1948,1948,OO,2,9,02-Sep,19-01-2024 00:00,4,19,1561,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,49,49,ST,31.23,1530.27,1283.8,EUR,246.47,0.16
.1~1949,1949,OO,2,9,02-Sep,19-01-2024 00:00,4,19,1561,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,71,71,ST,31.23,2217.33,1860.2,EUR,357.13,0.16
.1~1957,1957,OO,2,10,02-Oct,20-01-2024 00:00,4,20,1591,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T02,Cream,Trading Goods,T02,,Cream,28,28,ST,83.02,2324.56,2032.8,EUR,291.76,0.13
.1~1958,1958,OO,2,10,02-Oct,20-01-2024 00:00,4,20,1591,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,68.06,2450.16,2184.84,EUR,265.32,0.11
.1~2006,2006,OO,3,9,03-Sep,29-01-2024 00:00,6,29,1692,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T01,Milk,Trading Goods,T01,,Milk,81,81,ST,29.01,2349.81,1916.46,EUR,433.35,0.18
.1~2007,2007,OO,3,9,03-Sep,29-01-2024 00:00,6,29,1692,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T01,Milk,Trading Goods,T01,,Milk,30,30,ST,29.01,870.3,709.8,EUR,160.5,0.18
.1~2029,2029,PP,1,5,01-May,05-01-2024 00:00,1,5,1345,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,87,870,832.2,EUR,37.8,0.04
.1~2033,2033,PP,1,5,01-May,05-01-2024 00:00,1,5,1345,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,46,1380,1302.9,EUR,77.1,0.06
.1~2073,2073,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,6,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,84,84,ST,23,1932,1940.4,EUR,-8.4,0
.1~2074,2074,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,5,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,94,94,ST,23,2162,2171.4,EUR,-9.4,0
.1~2075,2075,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,8,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,92,92,ST,23,2116,2125.2,EUR,-9.2,0
.1~2076,2076,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,88,88,ST,23,2024,2032.8,EUR,-8.8,0
.1~2079,2079,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,4,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T02,Cream,Trading Goods,T02,,Cream,27,27,ST,73,1971,1958.58,EUR,12.42,0.01
.1~2080,2080,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,16,16,ST,26,416,416.32,EUR,-0.32,0
.1~2081,2081,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,64,64,ST,26,1664,1665.28,EUR,-1.28,0
.1~2234,2234,PP,3,10,03-Oct,30-01-2024 00:00,6,30,1726,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T02,Cream,Trading Goods,T02,,Cream,24,24,ST,73,1752,1745.28,EUR,6.72,0
.1~2233,2233,PP,3,10,03-Oct,30-01-2024 00:00,6,30,1726,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T02,Cream,Trading Goods,T02,,Cream,32,32,ST,73,2336,2327.04,EUR,8.96,0
.1~2177,2177,PP,3,5,03-May,25-01-2024 00:00,5,25,1630,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,51.99,1559.7,1305.6,EUR,254.1,0.16
.1~2176,2176,PP,3,5,03-May,25-01-2024 00:00,5,25,1630,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,70.49,1832.74,1570.4,EUR,262.34,0.14
.1~2175,2175,PP,3,5,03-May,25-01-2024 00:00,5,25,1630,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,71,71,ST,34.49,2448.79,1850.97,EUR,597.82,0.24
.1~2168,2168,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1565,4,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,87,870,837.1,EUR,32.9,0.04
.1~2166,2166,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1565,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,64,64,ST,24,1536,1486.72,EUR,49.28,0.03
.1~2165,2165,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1565,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,79,79,ST,24,1896,1835.17,EUR,60.83,0.03
.1~2164,2164,PP,2,9,02-Sep,19-01-2024 00:00,4,19,1565,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T01,Milk,Trading Goods,T01,,Milk,87,87,ST,24,2088,2021.01,EUR,66.99,0.03
.1~2127,2127,PP,2,5,02-May,15-01-2024 00:00,3,15,1500,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,13,13,ST,46.99,610.87,567.32,EUR,43.55,0.07
.1~2125,2125,PP,2,5,02-May,15-01-2024 00:00,3,15,1500,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,63.99,1983.69,1879.22,EUR,104.47,0.05
.1~2106,2106,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1437,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,15,15,ST,83,1245,1248.3,EUR,-3.3,0
.1~2086,2086,PP,1,9,01-Sep,09-01-2024 00:00,2,9,1398,7,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,44,1320,1302.9,EUR,17.1,0.01
.1~1736,1736,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1397,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T01,Milk,Trading Goods,T01,,Milk,80,80,ST,24,1920,1845.6,EUR,74.4,0.04
.1~1735,1735,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1397,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T01,Milk,Trading Goods,T01,,Milk,90,90,ST,24,2160,2076.3,EUR,83.7,0.04
.1~1734,1734,NN,1,9,01-Sep,09-01-2024 00:00,2,9,1397,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T01,Milk,Trading Goods,T01,,Milk,84,84,ST,24,2016,1937.88,EUR,78.12,0.04
.1~1669,1669,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,36,36,ST,46.1,1659.6,1561.32,EUR,98.28,0.06
.1~1665,1665,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,5,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T05,Butter,Trading Goods,T05,,Butter,3,3,ST,61.6,184.8,180.57,EUR,4.23,0.02
.1~1664,1664,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,4,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T05,Butter,Trading Goods,T05,,Butter,33,33,ST,61.6,2032.8,1986.27,EUR,46.53,0.02
.1~1663,1663,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,61.6,1786.4,1745.51,EUR,40.89,0.02
.1~1661,1661,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,82.9,1492.2,1495.98,EUR,-3.78,0
.1~1660,1660,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,7,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T04,Cheese,Trading Goods,T04,,Cheese,28,28,ST,82.9,2321.2,2327.08,EUR,-5.88,0
.1~1658,1658,NN,1,5,01-May,05-01-2024 00:00,1,5,1346,6,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,67,67,ST,28.1,1882.7,1740.66,EUR,142.04,0.08
.1~1639,1639,MM,3,10,03-Oct,30-01-2024 00:00,6,30,1724,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T05,Butter,Trading Goods,T05,,Butter,12,12,ST,67,804,722.64,EUR,81.36,0.1
.1~1637,1637,MM,3,10,03-Oct,30-01-2024 00:00,6,30,1724,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,79,2054,1884.22,EUR,169.78,0.08
.1~1630,1630,MM,3,9,03-Sep,29-01-2024 00:00,6,29,1691,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T02,Cream,Trading Goods,T02,,Cream,21,21,ST,79,1659,1521.87,EUR,137.13,0.08
.1~1629,1629,MM,3,9,03-Sep,29-01-2024 00:00,6,29,1691,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,77,77,ST,26,2002,1777.16,EUR,224.84,0.11
.1~1628,1628,MM,3,9,03-Sep,29-01-2024 00:00,6,29,1691,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T01,Milk,Trading Goods,T01,,Milk,90,90,ST,26,2340,2077.2,EUR,262.8,0.11
.1~1575,1575,MM,3,5,03-May,25-01-2024 00:00,5,25,1628,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,17,17,ST,88,1496,1413.55,EUR,82.45,0.06
.1~1564,1564,MM,3,1,03-Jan,21-01-2024 00:00,5,21,1600,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,MM-T04,Cheese,Trading Goods,T04,,Cheese,18,18,ST,88,1584,1495.62,EUR,88.38,0.06
.1~1903,1903,OO,2,2,02-Feb,12-01-2024 00:00,3,12,1444,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,51.32,1539.6,1306.2,EUR,233.4,0.15
.1~1894,1894,OO,1,10,01-Oct,10-01-2024 00:00,2,10,1425,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T02,Cream,Trading Goods,T02,,Cream,25,25,ST,81.01,2025.25,1811,EUR,214.25,0.11
.1~1888,1888,OO,1,9,01-Sep,09-01-2024 00:00,2,9,1396,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T01,Milk,Trading Goods,T01,,Milk,60,60,ST,28.02,1681.2,1384.2,EUR,297,0.18
.1~1887,1887,OO,1,9,01-Sep,09-01-2024 00:00,2,9,1396,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T01,Milk,Trading Goods,T01,,Milk,72,72,ST,28.02,2017.44,1661.04,EUR,356.4,0.18
.1~1847,1847,OO,1,5,01-May,05-01-2024 00:00,1,5,1340,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,57,57,ST,31.23,1780.11,1480.86,EUR,299.25,0.17
.1~1840,1840,NN,3,10,03-Oct,30-01-2024 00:00,6,30,1725,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T05,Butter,Trading Goods,T05,,Butter,24,24,ST,72.3,1735.2,1450.08,EUR,285.12,0.16
.1~1834,1834,NN,3,9,03-Sep,29-01-2024 00:00,6,29,1689,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,53,53,ST,35,1855,1383.83,EUR,471.17,0.25
.1~1816,1816,NN,3,1,03-Jan,21-01-2024 00:00,5,21,1595,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T01,Milk,Trading Goods,T01,,Milk,65,65,ST,35.25,2291.25,1501.5,EUR,789.75,0.34
.1~1812,1812,NN,2,9,02-Sep,19-01-2024 00:00,4,19,1563,4,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,24,24,ST,47,1128,1042.32,EUR,85.68,0.08
.1~1811,1811,NN,2,9,02-Sep,19-01-2024 00:00,4,19,1563,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T03,Yoghurt,Trading Goods,T03,,Yoghurt,30,30,ST,28,840,780.6,EUR,59.4,0.07
.1~1810,1810,NN,2,9,02-Sep,19-01-2024 00:00,4,19,1563,2,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T02,Cream,Trading Goods,T02,,Cream,28,28,ST,80,2240,2030.84,EUR,209.16,0.09
.1~1809,1809,NN,2,9,02-Sep,19-01-2024 00:00,4,19,1563,3,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T01,Milk,Trading Goods,T01,,Milk,52,52,ST,29.5,1534,1201.2,EUR,332.8,0.22
.1~1773,1773,NN,2,5,02-May,15-01-2024 00:00,3,15,1497,1,03S,Bavaria,South,NÜRNBERG,Germany,90455,80300,16,NN-T05,Butter,Trading Goods,T05,,Butter,27,27,ST,69,1863,1627.56,EUR,235.44,0.13
